Id,ruolo,Rm,nome,squadra,presenze,media_voto,fanta_media_fc,Gf,gol_subiti,rigori_parati,Rc,R+,R-,assist,ammonizioni,espulsioni,Au,rig_segnati,rig_tirati,gol_pg,assist_pg,ammonizioni_pg,titolarita_pct,xg_pg,gol_subiti_pg,clean_sheet_pg
5290,C,M;C,Estevez,Parma,22.0,5.8,5.8,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.045,0.091,0.579,0.0,0.0,1.0
7146,C,E;M,Tourè I.,Pisa,30.0,5.82,5.82,1,0.0,0.0,0,0,0,0.0,4.0,1.0,0,0,0,0.0,0.0,0.133,0.789,0.0,0.0,1.0
6593,C,C;T,Akinsanmiro,Pisa,23.0,5.8,5.8,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.043,0.087,0.605,0.0,0.0,1.0
6481,C,C,Payero,Cremonese,25.0,5.9,5.86,1,0.0,0.0,0,0,0,0.0,8.0,0.0,0,0,0,0.0,0.0,0.32,0.658,0.0,0.0,1.0
5286,C,M;C,Akpa Akpro,Verona,22.0,5.86,5.8,1,0.0,0.0,0,0,0,0.0,9.0,0.0,0,0,0,0.0,0.0,0.409,0.579,0.0,0.0,1.0
7322,C,M;C,Ngom,Lecce,13.0,5.69,5.65,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.077,0.342,0.0,0.0,1.0
7331,C,M;C,Loyola,Pisa,11.0,5.55,5.73,1,0.0,0.0,0,0,0,0.0,0.0,1.0,0,0,0,0.0,0.0,0.0,0.289,0.0,0.0,1.0
7341,C,M;C,Amorim,Genoa,9.0,5.72,5.67,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.111,0.237,0.0,0.0,1.0
6106,C,T;A,Carboni V.,Genoa,10.0,5.7,5.6,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.2,0.263,0.0,0.0,1.0
2848,C,C;T,Frattesi,Inter,14.0,5.89,5.89,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.368,0.0,0.0,1.0
5685,C,C;T,Koopmeiners,Juventus,29.0,5.64,5.55,0,0.0,0.0,0,0,0,0.0,5.0,0.0,0,0,0,0.0,0.0,0.172,0.763,0.0,0.0,1.0
4856,C,W,Chukwueze,Milan,1.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
5319,C,C,Sohm,Bologna,24.0,5.65,5.62,0,0.0,0.0,0,0,0,1.0,3.0,0.0,0,0,0,0.0,0.042,0.125,0.632,0.0,0.0,1.0
7145,C,E;M,Piccinini G.,Pisa,22.0,5.77,5.7,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.136,0.579,0.0,0.0,1.0
4930,C,M;C,Ghion,Sassuolo,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5688,C,W;T,Harroui,Verona,17.0,5.74,5.85,1,0.0,0.0,1,1,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.176,0.447,0.0,0.0,1.0
6486,C,W;T,Suslov,Verona,10.0,5.75,5.6,0,0.0,0.0,0,0,0,0.0,1.0,1.0,0,0,0,0.0,0.0,0.1,0.263,0.0,0.0,1.0
7203,C,C,Jashari,Milan,12.0,5.71,5.79,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.083,0.0,0.316,0.0,0.0,1.0
6218,C,W;T;A,Oristanio,Parma,18.0,5.78,5.92,1,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.056,0.474,0.0,0.0,1.0
6575,C,W;A,Zaragoza,Roma,3.0,5.83,6.0,0,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.333,0.333,0.079,0.0,0.0,1.0
6225,C,M;C,El Azzouzi,Bologna,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4284,C,M;C,Sergi Roberto,Como,13.0,5.85,5.73,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.231,0.342,0.0,0.0,1.0
5863,C,M;C,Castagnetti,Cremonese,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6010,C,C;T,Fazzini,Fiorentina,12.0,5.88,5.83,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.167,0.316,0.0,0.0,1.0
4911,C,C,Douglas Luiz,Juventus,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6191,C,M;C,Belahyane,Lazio,11.0,5.77,5.82,0,0.0,0.0,0,0,0,2.0,1.0,1.0,0,0,0,0.0,0.182,0.091,0.289,0.0,0.0,1.0
6410,C,M;C,Kaba,Lecce,11.0,5.77,5.73,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.091,0.289,0.0,0.0,1.0
6634,C,W,Tete Morente,Lecce,15.0,5.57,5.57,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.067,0.133,0.395,0.0,0.0,1.0
6984,C,W;A,Ondrejka,Parma,15.0,5.7,5.63,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.133,0.395,0.0,0.0,1.0
7147,C,M;C,Hojholt,Pisa,15.0,5.57,5.5,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.133,0.395,0.0,0.0,1.0
7150,C,C,Vural,Pisa,14.0,5.79,5.64,0,0.0,0.0,0,0,0,0.0,4.0,0.0,0,0,0,0.0,0.0,0.286,0.368,0.0,0.0,1.0
7157,C,C,Iannoni,Sassuolo,5.0,6.0,6.5,1,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.6,0.132,0.0,0.0,1.0
6212,C,M;C,Zarraga,Udinese,10.0,5.75,5.7,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.2,0.263,0.0,0.0,1.0
5850,C,C,Lovric,Verona,10.0,5.75,5.75,0,0.0,0.0,0,0,0,1.0,2.0,0.0,0,0,0,0.0,0.1,0.2,0.263,0.0,0.0,1.0
7254,C,T,Lorran,Pisa,4.0,5.88,6.62,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.105,0.0,0.0,1.0
6528,C,W;T,Sarmiento J.,Cremonese,5.0,5.9,5.9,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.132,0.0,0.0,1.0
6112,C,E;W,Iling Junior,Pisa,3.0,5.83,5.83,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.079,0.0,0.0,1.0
6676,C,M;C,Engelhardt,Como,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7132,C,M;C,Collocolo,Cremonese,5.0,5.9,5.8,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.2,0.132,0.0,0.0,1.0
5857,C,M;C,Pickel,Cremonese,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6804,C,M;C,Richardson,Fiorentina,1.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
5788,C,T,Sabiri,Fiorentina,1.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
6980,C,W,Venturino,Roma,7.0,5.86,5.86,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.184,0.0,0.0,1.0
6722,C,W;T,Gronbaek,Genoa,2.0,5.5,5.25,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.5,0.053,0.0,0.0,1.0
5719,C,M;C,Asllani,Torino,14.0,5.57,5.25,0,0.0,0.0,1,0,1,0.0,3.0,0.0,0,0,0,0.0,0.0,0.214,0.368,0.0,0.0,1.0
4459,C,M;C,Rovella,Lazio,11.0,5.73,5.64,0,0.0,0.0,0,0,0,1.0,2.0,1.0,0,0,0,0.0,0.091,0.182,0.289,0.0,0.0,1.0
5872,C,C;T,Helgason,Lecce,4.0,5.62,5.62,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.105,0.0,0.0,1.0
4423,C,C,Hernani,Parma,3.0,5.67,5.67,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.079,0.0,0.0,1.0
7149,C,M;C,Marin M.,Pisa,20.0,5.88,5.7,0,0.0,0.0,0,0,0,0.0,7.0,0.0,0,0,0,0.0,0.0,0.35,0.526,0.0,0.0,1.0
6219,C,M;C,Boloca,Sassuolo,2.0,5.75,5.75,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.053,0.0,0.0,1.0
6889,C,C;T,Anjorin,Torino,9.0,5.78,5.72,0,0.0,0.0,0,0,0,0.0,1.0,0.0,0,0,0,0.0,0.0,0.111,0.237,0.0,0.0,1.0
5540,C,M;C,Niasse,Verona,16.0,5.69,5.72,0,0.0,0.0,0,0,0,1.0,1.0,0.0,0,0,0,0.0,0.062,0.062,0.421,0.0,0.0,1.0
6506,C,E;W,Fini,Genoa,1.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
7248,C,M;C,Gorter,Lecce,1.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
7010,C,M;C,Al-Musrati,Verona,14.0,5.71,5.57,0,0.0,0.0,0,0,0,1.0,4.0,1.0,0,0,0,0.0,0.071,0.286,0.368,0.0,0.0,1.0
4677,C,W,Cornet,Genoa,5.0,5.1,4.5,0,0.0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.132,0.0,0.0,1.0
7036,C,C;T,Bakola,Sassuolo,3.0,6.17,6.17,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.079,0.0,0.0,1.0
7165,C,M;C,Liteta,Cagliari,4.0,5.75,5.75,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.105,0.0,0.0,1.0
6656,C,M;C,Braunoder,Como,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2553,C,T,Alli,Como,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2274,C,C;T,Valoti,Cremonese,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5516,C,M;C,Bianco,Fiorentina,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7135,C,C;T,Stanciu,Genoa,4.0,5.5,4.75,0,0.0,0.0,1,0,1,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.105,0.0,0.0,1.0
6633,C,M;C,Pierret,Lecce,1.0,6.0,6.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
6222,C,C;T,Rafia,Lecce,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6645,C,T,Marchwinski,Lecce,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6678,C,W;T,Liberali,Milan,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7151,C,W;T,Arena,Pisa,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4890,C,M;C,Tameze,Torino,17.0,5.65,5.59,0,0.0,0.0,0,0,0,0.0,3.0,0.0,0,0,0,0.0,0.0,0.176,0.447,0.0,0.0,1.0
5007,C,C,Ilic,Torino,8.0,6.0,5.88,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.25,0.211,0.0,0.0,1.0
5824,C,T;A,Pafundi,Udinese,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
7177,C,C,Santiago,Verona,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2117,C,C;T,Kastanos,Verona,1.0,6.0,6.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
6618,C,W;T,Cissè A.,Verona,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2076,C,M;C,Rog,Cagliari,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
6677,C,C;T,Adzic,Juventus,4.0,6.12,6.88,1,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.105,0.0,0.0,1.0
7025,C,W;T,Cuenca H.,Genoa,0.0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
5610,C,M;C,Vranckx,Sassuolo,14.0,5.64,5.57,0,0.0,0.0,0,0,0,0.0,2.0,0.0,0,0,0,0.0,0.0,0.143,0.368,0.0,0.0,1.0
7246,C,C,Sala A.,Lecce,4.0,5.75,6.0,0,0.0,0.0,0,0,0,1.0,0.0,0.0,0,0,0,0.0,0.25,0.0,0.105,0.0,0.0,1.0
5561,C,W;T,Stengs,Pisa,1.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
6538,C,M;C,Onana J.,Genoa,2.0,5.75,5.75,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.053,0.0,0.0,1.0
7276,C,C,Cremaschi,Parma,1.0,6.0,6.0,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.026,0.0,0.0,1.0
7319,C,M;C,Fofana Sa.,Lecce,2.0,5.5,5.5,0,0.0,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.053,0.0,0.0,1.0
